"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00230489","티아이엔시","","E","사업보고서 (2005.12)","20060420000305","티아이엔시","20060420",""
"00230489","티아이엔시","","E","사업보고서 (2004.12)","20050328000815","티아이엔시","20050328",""
"00230489","티아이엔시","","E","사업보고서 (2003.12)","20040327000033","티아이엔시","20040327",""
"00230489","티아이엔시","","E","사업보고서 (2002.12)","20030324000136","티아이엔시","20030324",""
"00230489","티아이엔시","","E","사업보고서 (2001.12)","20020327000667","티아이엔시","20020328",""
"00230489","티아이엔시","","E","[기재정정]사업보고서 (2000.12)","20010330000139","티아이엔시","20010330",""
"00230489","티아이엔시","","E","사업보고서 (2001.01)","20010330000071","티아이엔시","20010330","정"
"00230489","티아이엔시","","E","사업보고서 (1999.12)","20000429000242","티아이엔시","20000429",""
