"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00148346","신원제이엠씨","","E","[기재정정]사업보고서 (1998.12)","19990709000006","신원제이엠씨","19990709",""
"00148346","신원제이엠씨","","E","사업보고서 (1998.12)","19990401000412","신원제이엠씨","19990401","정"
