"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00119511","두산테크팩","","E","[첨부추가]사업보고서 (2000.12)","20010330001038","두산테크팩","20010330",""
"00119511","두산테크팩","","E","[첨부추가]사업보고서 (1999.12)","20000330000487","두산테크팩","20000330",""
"00119511","두산테크팩","","E","사업보고서 (1998.12)","19990401000419","두산테크팩","19990401",""
