"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00112387","휴먼이노텍","","E","사업보고서 (2000.12)","20010331000727","휴먼이노텍","20010402",""
"00112387","휴먼이노텍","","E","사업보고서 (1999.12)","20000330000491","휴먼이노텍","20000330",""
