"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"01316537","무진","","E","감사보고서 (2019.12)","20200409000573","태흥공인회계사감사반(제303호)","20200409",""
"01316537","무진","","E","감사보고서 (2018.12)","20190404000747","태흥공인회계사감사반(제303호)","20190404",""
