"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00331760","테스텍","048510","E","[기재정정]사업보고서 (2009.12)","20100727000165","테스텍","20100727",""
"00331760","테스텍","048510","E","사업보고서 (2009.12)","20100331002737","테스텍","20100331","정"
"00331760","테스텍","048510","E","사업보고서 (2008.12)","20090331001246","테스텍","20090331",""
"00331760","테스텍","048510","E","[기재정정]사업보고서 (2007.12)","20080818000178","테스텍","20080818","연"
"00331760","테스텍","048510","E","[기재정정]사업보고서 (2007.12)","20080508000719","테스텍","20080508","정연"
"00331760","테스텍","048510","E","[첨부정정]사업보고서 (2007.12)","20080402000318","테스텍","20080402","정연"
"00331760","테스텍","048510","E","사업보고서 (2007.12)","20080331002087","테스텍","20080331","정연"
"00331760","테스텍","048510","E","사업보고서 (2006.12)","20070330000558","테스텍","20070330",""
"00331760","테스텍","048510","E","[기재정정]사업보고서 (2005.12)","20060512002463","테스텍","20060512",""
"00331760","테스텍","048510","E","사업보고서 (2005.12)","20060330000909","테스텍","20060330","정"
"00331760","테스텍","048510","E","[기재정정]사업보고서 (2004.12)","20050507000031","테스텍","20050507",""
"00331760","테스텍","048510","E","사업보고서 (2004.12)","20050318001221","테스텍","20050319","정"
"00331760","테스텍","048510","E","[기재정정]사업보고서 (2003.12)","20040512000033","테스텍","20040512",""
"00331760","테스텍","048510","E","사업보고서 (2003.12)","20040330001416","테스텍","20040330","정"
"00331760","테스텍","048510","E","사업보고서 (2002.12)","20030331000064","테스텍","20030331",""
"00331760","테스텍","048510","E","사업보고서 (2001.12)","20020401000559","테스텍","20020401",""
