"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00384823","유미홀딩스","","E","사업보고서 (2011.12)","20120416000579","유미홀딩스","20120416",""
"00384823","유미홀딩스","","E","사업보고서 (2010.12)","20110414001233","유미홀딩스","20110414",""
"00384823","유미홀딩스","","E","사업보고서 (2009.12)","20100414000727","유미홀딩스","20100414",""
"00384823","유미홀딩스","","E","사업보고서 (2008.12)","20090414001215","유미홀딩스","20090414",""
"00384823","유미홀딩스","","E","사업보고서 (2007.12)","20080331001478","유미홀딩스","20080331",""
"00384823","유미홀딩스","","E","사업보고서 (2006.12)","20070326000264","유미홀딩스","20070326",""
"00384823","유미홀딩스","","E","사업보고서 (2005.12)","20060330000239","유미홀딩스","20060330",""
"00384823","유미홀딩스","","E","사업보고서 (2004.12)","20050331000091","유미홀딩스","20050331",""
"00384823","유미홀딩스","","E","사업보고서 (2003.12)","20040330002220","유미홀딩스","20040330",""
"00384823","유미홀딩스","","E","사업보고서 (2002.12)","20030331000683","유미홀딩스","20030331",""
"00384823","유미홀딩스","","E","사업보고서 (2001.12)","20020412000133","유미홀딩스","20020412",""
