"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00234555","씨엔씨엔터프라이즈","038420","E","사업보고서 (2010.12)","20110314000175","씨엔씨엔터프라이즈","20110314",""
"00234555","씨엔씨엔터프라이즈","038420","E","사업보고서 (2009.12)","20100331001747","씨엔씨엔터프라이즈","20100331",""
"00234555","씨엔씨엔터프라이즈","038420","E","사업보고서 (2008.12)","20090331000831","씨엔씨엔터프라이즈","20090331",""
"00234555","씨엔씨엔터프라이즈","038420","E","사업보고서 (2007.12)","20080331002968","씨엔씨엔터프라이즈","20080331",""
"00234555","씨엔씨엔터프라이즈","038420","E","사업보고서 (2006.12)","20070330002448","씨엔씨엔터프라이즈","20070330",""
"00234555","씨엔씨엔터프라이즈","038420","E","[첨부추가]사업보고서 (2005.12)","20060331001490","씨엔씨엔터프라이즈","20060331","정"
"00234555","씨엔씨엔터프라이즈","038420","E","[기재정정]사업보고서 (2005.12)","20060512001677","씨엔씨엔터프라이즈","20060512",""
"00234555","씨엔씨엔터프라이즈","038420","E","사업보고서 (2004.12)","20050331002399","씨엔씨엔터프라이즈","20050331",""
"00234555","씨엔씨엔터프라이즈","038420","E","사업보고서 (2003.12)","20040330001839","씨엔씨엔터프라이즈","20040330",""
"00234555","씨엔씨엔터프라이즈","038420","E","사업보고서 (2002.12)","20030331000592","씨엔씨엔터프라이즈","20030331",""
"00234555","씨엔씨엔터프라이즈","038420","E","사업보고서 (2001.12)","20020330000462","씨엔씨엔터프라이즈","20020330",""
"00234555","씨엔씨엔터프라이즈","038420","E","사업보고서 (2000.12)","20010330000246","씨엔씨엔터프라이즈","20010330",""
