"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00372013","케너텍","062730","E","사업보고서 (2008.12)","20090331001427","케너텍","20090331",""
"00372013","케너텍","062730","E","사업보고서 (2007.12)","20080331001314","케너텍","20080331",""
"00372013","케너텍","062730","E","사업보고서 (2006.12)","20070330002077","케너텍","20070330",""
"00372013","케너텍","062730","E","[기재정정]사업보고서 (2005.12)","20060512001259","케너텍","20060512",""
"00372013","케너텍","062730","E","사업보고서 (2005.12)","20060331001676","케너텍","20060331","정"
"00372013","케너텍","062730","E","[첨부추가]사업보고서 (2004.12)","20050330001724","케너텍","20050331","정"
"00372013","케너텍","062730","E","[기재정정]사업보고서 (2004.12)","20050427000351","케너텍","20050427",""
"00372013","케너텍","062730","E","[기재정정]사업보고서 (2003.12)","20040602000215","케너텍","20040602",""
"00372013","케너텍","062730","E","[기재정정]사업보고서 (2003.12)","20040531000318","케너텍","20040601","정"
"00372013","케너텍","062730","E","[기재정정]사업보고서 (2003.12)","20040522000015","케너텍","20040522","정"
"00372013","케너텍","062730","E","[기재정정]사업보고서 (2003.12)","20040514002578","케너텍","20040514","정"
"00372013","케너텍","062730","E","사업보고서 (2003.12)","20040330002607","케너텍","20040330","정"
