"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00268880","아이리스이십일","","E","사업보고서 (2010.12)","20110331002515","아이리스이십일","20110331",""
"00268880","아이리스이십일","","E","사업보고서 (2009.12)","20100331001233","아이리스이십일","20100331",""
"00268880","아이리스이십일","","E","사업보고서 (2008.12)","20090331002004","아이리스이십일","20090331",""
"00268880","아이리스이십일","","E","사업보고서 (2007.12)","20080331000524","아이리스이십일","20080331",""
"00268880","아이리스이십일","","E","사업보고서 (2006.12)","20070330002395","아이리스이십일","20070330",""
"00268880","아이리스이십일","","E","사업보고서 (2005.12)","20060330000289","아이리스이십일","20060330",""
"00268880","아이리스이십일","","E","사업보고서 (2004.12)","20050331000784","아이리스이십일","20050331",""
"00268880","아이리스이십일","","E","사업보고서 (2003.12)","20040330002541","아이리스이십일","20040330",""
"00268880","아이리스이십일","","E","사업보고서 (2002.12)","20030430000523","아이리스이십일","20030430",""
"00268880","아이리스이십일","","E","[첨부정정]사업보고서","20020401000045","아이리스이십일","20020401",""
"00268880","아이리스이십일","","E","사업보고서 (2001.12)","20020330000848","아이리스이십일","20020330","정"
