"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00186540","코오롱아이넷","022520","E","[첨부추가]사업보고서 (2010.12)","20110331001077","코오롱아이넷","20110331","연"
"00186540","코오롱아이넷","022520","E","[첨부추가]사업보고서 (2009.12)","20100331002045","코오롱아이넷","20100331","연"
"00186540","코오롱아이넷","022520","E","[첨부추가]사업보고서 (2008.12)","20090331002010","코오롱아이넷","20090331","연"
"00186540","코오롱아이넷","022520","E","[첨부추가]사업보고서 (2007.12)","20080331001689","코오롱아이넷","20080331","연"
"00186540","코오롱아이넷","022520","E","[첨부추가]사업보고서 (2006.12)","20070330001753","코오롱아이넷","20070330","연"
"00186540","코오롱아이넷","022520","E","[첨부추가]사업보고서 (2005.12)","20060331002318","코오롱아이넷","20060331",""
"00186540","코오롱아이넷","022520","E","[첨부추가]사업보고서 (2004.12)","20050331000489","코오롱아이넷","20050331",""
"00186540","코오롱아이넷","022520","E","[첨부추가]사업보고서 (2003.12)","20040330002069","코오롱아이넷","20040330",""
"00186540","코오롱아이넷","022520","E","[첨부추가]사업보고서 (2002.12)","20030328000161","코오롱아이넷","20030328",""
"00186540","코오롱아이넷","022520","E","[첨부추가]사업보고서 (2001.12)","20020401001447","코오롱아이넷","20020401",""
"00186540","코오롱아이넷","022520","E","사업보고서 (1999.12)","20000330000804","코오롱아이넷","20000330",""
