"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00211271","제넥셀세인","034660","E","사업보고서 (2009.12)","20100331000823","제넥셀세인","20100331",""
"00211271","제넥셀세인","034660","E","[첨부추가]사업보고서 (2008.12)","20090330000920","제넥셀세인","20090330","연"
"00211271","제넥셀세인","034660","E","사업보고서 (2007.12)","20080327000522","제넥셀세인","20080327",""
"00211271","제넥셀세인","034660","E","[첨부추가]사업보고서 (2006.12)","20070330001896","제넥셀세인","20070330","연"
"00211271","제넥셀세인","034660","E","사업보고서 (2005.12)","20060302000207","제넥셀세인","20060302",""
"00211271","제넥셀세인","034660","E","사업보고서 (2004.12)","20050330001293","제넥셀세인","20050330",""
"00211271","제넥셀세인","034660","E","[기재정정]사업보고서 (2003.12)","20040813000401","제넥셀세인","20040813",""
"00211271","제넥셀세인","034660","E","[기재정정]사업보고서 (2003.12)","20040515000138","제넥셀세인","20040515","정"
"00211271","제넥셀세인","034660","E","사업보고서 (2003.12)","20040330000202","제넥셀세인","20040330","정"
"00211271","제넥셀세인","034660","E","사업보고서 (2002.12)","20030331001215","제넥셀세인","20030331",""
"00211271","제넥셀세인","034660","E","사업보고서 (2001.12)","20020330000989","제넥셀세인","20020330",""
"00211271","제넥셀세인","034660","E","사업보고서 (2000.12)","20010329000399","제넥셀세인","20010329",""
"00211271","제넥셀세인","034660","E","사업보고서 (1999.12)","20000330000465","제넥셀세인","20000330",""
