"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00299376","선팩테크","054010","E","사업보고서 (2011.12)","20120330001456","선팩테크","20120330",""
"00299376","선팩테크","054010","E","사업보고서 (2010.12)","20110331001848","선팩테크","20110331",""
"00299376","선팩테크","054010","E","사업보고서 (2009.12)","20100331000746","선팩테크","20100331",""
"00299376","선팩테크","054010","E","사업보고서 (2008.12)","20090331000714","선팩테크","20090331",""
"00299376","선팩테크","054010","E","[기재정정]사업보고서 (2007.12)","20080507000027","선팩테크","20080507",""
"00299376","선팩테크","054010","E","사업보고서 (2007.12)","20080331001255","선팩테크","20080331","정"
"00299376","선팩테크","054010","E","사업보고서 (2006.12)","20070330001974","선팩테크","20070330",""
"00299376","선팩테크","054010","E","[기재정정]사업보고서 (2005.12)","20060426000216","선팩테크","20060426",""
"00299376","선팩테크","054010","E","사업보고서 (2005.12)","20060331000445","선팩테크","20060331","정"
"00299376","선팩테크","054010","E","사업보고서 (2004.12)","20050331000797","선팩테크","20050331",""
"00299376","선팩테크","054010","E","[기재정정]사업보고서 (2003.12)","20040525000451","선팩테크","20040527",""
"00299376","선팩테크","054010","E","[기재정정]사업보고서 (2003.12)","20040512000224","선팩테크","20040512","정"
"00299376","선팩테크","054010","E","사업보고서 (2003.12)","20040330000659","선팩테크","20040330","정"
"00299376","선팩테크","054010","E","사업보고서 (2002.12)","20030329000329","선팩테크","20030329",""
"00299376","선팩테크","054010","E","사업보고서 (2001.12)","20020328000355","선팩테크","20020328",""
