"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00114826","제일창업투자","026540","E","사업보고서 (2010.12)","20110331002024","제일창업투자","20110331",""
"00114826","제일창업투자","026540","E","사업보고서 (2009.12)","20100331001580","제일창업투자","20100331",""
"00114826","제일창업투자","026540","E","사업보고서 (2008.12)","20090331000611","제일창업투자","20090331",""
"00114826","제일창업투자","026540","E","사업보고서 (2007.12)","20080328000637","제일창업투자","20080328",""
"00114826","제일창업투자","026540","E","[첨부추가]사업보고서 (2006.12)","20070330000390","제일창업투자","20070330",""
"00114826","제일창업투자","026540","E","[기재정정]사업보고서 (2005.12)","20060428001005","제일창업투자","20060428",""
"00114826","제일창업투자","026540","E","사업보고서 (2005.12)","20060331000153","제일창업투자","20060331","정"
"00114826","제일창업투자","026540","E","[기재정정]사업보고서 (2004.12)","20050429001073","제일창업투자","20050429",""
"00114826","제일창업투자","026540","E","[첨부추가]사업보고서 (2004.12)","20050331000894","제일창업투자","20050331","정"
"00114826","제일창업투자","026540","E","[기재정정]사업보고서 (2003.12)","20040507000984","제일창업투자","20040507",""
"00114826","제일창업투자","026540","E","[기재정정]사업보고서 (2003.12)","20040330002518","제일창업투자","20040330","정"
"00114826","제일창업투자","026540","E","사업보고서 (2003.12)","20040330001893","제일창업투자","20040330","정"
"00114826","제일창업투자","026540","E","사업보고서 (2002.12)","20030331000338","제일창업투자","20030331",""
"00114826","제일창업투자","026540","E","사업보고서 (2001.12)","20020401000069","제일창업투자","20020401",""
"00114826","제일창업투자","026540","E","[기재정정]사업보고서 (2000.12)","20010411000650","제일창업투자","20010412",""
"00114826","제일창업투자","026540","E","사업보고서 (2000.12)","20010329000268","제일창업투자","20010329","정"
