"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00271431","케이엠에스","038830","E","[첨부추가]사업보고서 (2008.12)","20090331002766","케이엠에스","20090331","연"
"00271431","케이엠에스","038830","E","[기재정정]사업보고서 (2007.12)","20080508001457","케이엠에스","20080508",""
"00271431","케이엠에스","038830","E","사업보고서 (2007.12)","20080331002944","케이엠에스","20080331","정"
"00271431","케이엠에스","038830","E","사업보고서 (2006.12)","20070330000630","케이엠에스","20070330",""
"00271431","케이엠에스","038830","E","[기재정정]사업보고서 (2005.12)","20060512001888","케이엠에스","20060512",""
"00271431","케이엠에스","038830","E","사업보고서 (2005.12)","20060331002636","케이엠에스","20060331","정"
"00271431","케이엠에스","038830","E","[기재정정]사업보고서 (2004.12)","20050429001115","케이엠에스","20050429",""
"00271431","케이엠에스","038830","E","사업보고서 (2004.12)","20050331001712","케이엠에스","20050331","정"
"00271431","케이엠에스","038830","E","[기재정정]사업보고서 (2003.12)","20040519000279","케이엠에스","20040520",""
"00271431","케이엠에스","038830","E","[기재정정]사업보고서 (2003.12)","20040512001228","케이엠에스","20040512","정"
"00271431","케이엠에스","038830","E","사업보고서 (2003.12)","20040330002281","케이엠에스","20040330","정"
"00271431","케이엠에스","038830","E","[기재정정]사업보고서 (2002.12)","20030409000717","케이엠에스","20030410",""
"00271431","케이엠에스","038830","E","사업보고서 (2002.12)","20030331000037","케이엠에스","20030331","정"
"00271431","케이엠에스","038830","E","사업보고서 (2001.12)","20020326000077","케이엠에스","20020326",""
"00271431","케이엠에스","038830","E","사업보고서 (2000.12)","20010329000014","케이엠에스","20010329",""
