"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00114321","데코","013650","E","사업보고서 (2009.12)","20100330000191","데코","20100330",""
"00114321","데코","013650","E","[기재정정]사업보고서 (2008.12)","20090401001675","데코","20090401",""
"00114321","데코","013650","E","사업보고서 (2008.12)","20090331001656","데코","20090331","정"
"00114321","데코","013650","E","사업보고서 (2007.12)","20080328000856","데코","20080328",""
"00114321","데코","013650","E","[첨부정정]사업보고서 (2006.12)","20070510001986","데코","20070510",""
"00114321","데코","013650","E","사업보고서 (2006.12)","20070328000287","데코","20070328","정"
"00114321","데코","013650","E","사업보고서 (2005.12)","20060330000463","데코","20060330",""
"00114321","데코","013650","E","[첨부추가]사업보고서 (2004.12)","20050331001982","데코","20050331",""
"00114321","데코","013650","E","[기재정정]사업보고서 (2003.12)","20040525000389","데코","20040525",""
"00114321","데코","013650","E","사업보고서 (2003.12)","20040330002287","데코","20040330","정"
"00114321","데코","013650","E","사업보고서 (2002.12)","20030331000388","데코","20030331",""
"00114321","데코","013650","E","사업보고서 (2001.12)","20020329000898","데코","20020329",""
"00114321","데코","013650","E","사업보고서 (2000.12)","20010330000489","데코","20010330",""
"00114321","데코","013650","E","사업보고서 (1999.12)","20000403000088","데코","20000403",""
