"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00259493","씨엘엘씨디","035710","E","[기재정정]사업보고서 (2009.12)","20100430001667","씨엘엘씨디","20100430","연"
"00259493","씨엘엘씨디","035710","E","[첨부추가]사업보고서 (2009.12)","20100331003000","씨엘엘씨디","20100331","정연"
"00259493","씨엘엘씨디","035710","E","[첨부추가]사업보고서 (2008.12)","20090331003063","씨엘엘씨디","20090331","연"
"00259493","씨엘엘씨디","035710","E","[첨부추가]사업보고서 (2007.12)","20080331001303","씨엘엘씨디","20080331","연"
"00259493","씨엘엘씨디","035710","E","[첨부추가]사업보고서 (2006.12)","20070330000546","씨엘엘씨디","20070330","연"
"00259493","씨엘엘씨디","035710","E","[첨부추가]사업보고서 (2005.12)","20060331000288","씨엘엘씨디","20060331","정"
"00259493","씨엘엘씨디","035710","E","[기재정정]사업보고서 (2005.12)","20060406000274","씨엘엘씨디","20060406",""
"00259493","씨엘엘씨디","035710","E","[첨부추가]사업보고서 (2004.12)","20050331001102","씨엘엘씨디","20050331",""
"00259493","씨엘엘씨디","035710","E","[기재정정]사업보고서 (2003.12)","20040514001029","씨엘엘씨디","20040514","연"
"00259493","씨엘엘씨디","035710","E","[첨부추가]사업보고서 (2003.12)","20040330001451","씨엘엘씨디","20040330","정연"
"00259493","씨엘엘씨디","035710","E","사업보고서 (2002.12)","20030331000240","씨엘엘씨디","20030331",""
"00259493","씨엘엘씨디","035710","E","사업보고서 (2001.12)","20020401000608","씨엘엘씨디","20020401",""
"00259493","씨엘엘씨디","035710","E","사업보고서 (2000.12)","20010330000955","씨엘엘씨디","20010330",""
"00259493","씨엘엘씨디","035710","E","사업보고서 (1999.12)","20000330000059","씨엘엘씨디","20000330",""
