"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00262682","아인스엠앤엠","040740","E","[첨부추가]사업보고서 (2010.12)","20110331002649","아인스엠앤엠","20110331","연"
"00262682","아인스엠앤엠","040740","E","[첨부추가]사업보고서 (2009.12)","20100331002807","아인스엠앤엠","20100331","연"
"00262682","아인스엠앤엠","040740","E","[기재정정]사업보고서 (2008.12)","20090402001544","아인스엠앤엠","20090402",""
"00262682","아인스엠앤엠","040740","E","사업보고서 (2008.12)","20090331002912","아인스엠앤엠","20090331","정"
"00262682","아인스엠앤엠","040740","E","사업보고서 (2007.12)","20080328001284","아인스엠앤엠","20080328",""
"00262682","아인스엠앤엠","040740","E","사업보고서 (2006.12)","20070329001200","아인스엠앤엠","20070329",""
"00262682","아인스엠앤엠","040740","E","[첨부추가]사업보고서 (2005.12)","20060330001333","아인스엠앤엠","20060330","정연"
"00262682","아인스엠앤엠","040740","E","[기재정정]사업보고서 (2005.12)","20060424000016","아인스엠앤엠","20060424","연"
"00262682","아인스엠앤엠","040740","E","[기재정정]사업보고서 (2004.12)","20050429001529","아인스엠앤엠","20050430",""
"00262682","아인스엠앤엠","040740","E","사업보고서 (2004.12)","20050328001094","아인스엠앤엠","20050329","정"
"00262682","아인스엠앤엠","040740","E","[기재정정]사업보고서 (2003.12)","20040701000023","아인스엠앤엠","20040701",""
"00262682","아인스엠앤엠","040740","E","[첨부추가]사업보고서 (2003.12)","20040327000184","아인스엠앤엠","20040327","정"
