"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00152631","에이치비이에너지","017300","E","사업보고서 (2009.12)","20100331002572","에이치비이에너지","20100331",""
"00152631","에이치비이에너지","017300","E","사업보고서 (2008.12)","20090331002390","에이치비이에너지","20090331",""
"00152631","에이치비이에너지","017300","E","[기재정정]사업보고서 (2007.12)","20080508000086","에이치비이에너지","20080508",""
"00152631","에이치비이에너지","017300","E","사업보고서 (2007.12)","20080331001531","에이치비이에너지","20080331","정"
"00152631","에이치비이에너지","017300","E","[기재정정]사업보고서 (2006.12)","20070515000937","에이치비이에너지","20070515",""
"00152631","에이치비이에너지","017300","E","사업보고서 (2006.12)","20070328000838","에이치비이에너지","20070328","정"
"00152631","에이치비이에너지","017300","E","[기재정정]사업보고서 (2005.12)","20060511002050","에이치비이에너지","20060511",""
"00152631","에이치비이에너지","017300","E","사업보고서 (2005.12)","20060329000558","에이치비이에너지","20060329","정"
"00152631","에이치비이에너지","017300","E","[첨부추가]사업보고서 (2004.12)","20050331001870","에이치비이에너지","20050331","연"
"00152631","에이치비이에너지","017300","E","[기재정정]사업보고서 (2003.12)","20040520000158","에이치비이에너지","20040520","연"
"00152631","에이치비이에너지","017300","E","[기재정정]사업보고서 (2003.12)","20040512000633","에이치비이에너지","20040512","정연"
"00152631","에이치비이에너지","017300","E","[첨부추가]사업보고서 (2003.12)","20040330002123","에이치비이에너지","20040330","정연"
"00152631","에이치비이에너지","017300","E","[첨부정정]사업보고서 (2002.12)","20030430001061","에이치비이에너지","20030502","연"
"00152631","에이치비이에너지","017300","E","[첨부추가]사업보고서 (2002.12)","20030325000677","에이치비이에너지","20030326","정연"
"00152631","에이치비이에너지","017300","E","[첨부추가]사업보고서 (2001.12)","20020401001586","에이치비이에너지","20020401","연"
"00152631","에이치비이에너지","017300","E","[첨부추가]사업보고서 (2000.12)","20010330001521","에이치비이에너지","20010331","연"
"00152631","에이치비이에너지","017300","E","사업보고서 (1999.12)","20000327000085","에이치비이에너지","20000327","연"
"00152631","에이치비이에너지","017300","E","[기재정정]사업보고서 (1998.12)","19990615000007","에이치비이에너지","19990615","연"
"00152631","에이치비이에너지","017300","E","사업보고서 (1998.12)","19990327000008","에이치비이에너지","19990327","정연"
