"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00128759","캠브리지코오롱","004620","E","사업보고서 (2010.12)","20110331002122","캠브리지코오롱","20110331",""
"00128759","캠브리지코오롱","004620","E","[첨부추가]사업보고서 (2009.12)","20100331001817","캠브리지코오롱","20100331",""
"00128759","캠브리지코오롱","004620","E","[첨부추가]사업보고서 (2008.12)","20090330000933","캠브리지코오롱","20090330","정"
"00128759","캠브리지코오롱","004620","E","[기재정정]사업보고서 (2008.12)","20090330001263","캠브리지코오롱","20090330",""
"00128759","캠브리지코오롱","004620","E","[첨부추가]사업보고서 (2007.12)","20080328001019","캠브리지코오롱","20080328","연"
"00128759","캠브리지코오롱","004620","E","[기재정정]사업보고서 (2006.12)","20070430001539","캠브리지코오롱","20070430",""
"00128759","캠브리지코오롱","004620","E","사업보고서 (2006.12)","20070330001128","캠브리지코오롱","20070330","정"
"00128759","캠브리지코오롱","004620","E","[첨부추가]사업보고서 (2005.12)","20060330001044","캠브리지코오롱","20060330","연"
"00128759","캠브리지코오롱","004620","E","[첨부추가]사업보고서 (2004.12)","20050331000163","캠브리지코오롱","20050331","연"
"00128759","캠브리지코오롱","004620","E","[기재정정]사업보고서 (2003.12)","20040524000136","캠브리지코오롱","20040524","연"
"00128759","캠브리지코오롱","004620","E","[첨부추가]사업보고서 (2003.12)","20040329000735","캠브리지코오롱","20040329","정연"
"00128759","캠브리지코오롱","004620","E","[첨부추가]사업보고서 (2002.12)","20030329000005","캠브리지코오롱","20030329","연"
"00128759","캠브리지코오롱","004620","E","[첨부추가]사업보고서 (2001.12)","20020329000392","캠브리지코오롱","20020329","연"
"00128759","캠브리지코오롱","004620","E","[첨부추가]사업보고서 (2000.12)","20010329000524","캠브리지코오롱","20010329","연"
"00128759","캠브리지코오롱","004620","E","사업보고서 (1999.12)","20000331000138","캠브리지코오롱","20000331","연"
"00128759","캠브리지코오롱","004620","E","[기재정정]사업보고서 (1998.12)","19990629000061","캠브리지코오롱","19990629","연"
"00128759","캠브리지코오롱","004620","E","사업보고서 (1998.12)","19990330000207","캠브리지코오롱","19990330","정연"
