"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00174129","제일저축은행","024100","E","사업보고서 (2011.06)","20110928000188","제일저축은행","20110928","연"
"00174129","제일저축은행","024100","E","사업보고서 (2010.06)","20100928000212","제일저축은행","20100928","연"
"00174129","제일저축은행","024100","E","사업보고서 (2009.06)","20090928000302","제일저축은행","20090928","연"
"00174129","제일저축은행","024100","E","사업보고서 (2008.06)","20080929000216","제일저축은행","20080929","연"
"00174129","제일저축은행","024100","E","[첨부추가]사업보고서 (2007.06)","20070928000239","제일저축은행","20070928","연"
"00174129","제일저축은행","024100","E","[첨부추가]사업보고서 (2006.06)","20060928000311","제일저축은행","20060928","연"
"00174129","제일저축은행","024100","E","[첨부추가]사업보고서 (2005.06)","20050928000227","제일저축은행","20050928","연"
"00174129","제일저축은행","024100","E","[기재정정]사업보고서 (2004.06)","20050114000225","제일저축은행","20050115","연"
"00174129","제일저축은행","024100","E","[첨부추가]사업보고서 (2004.06)","20040924000254","제일저축은행","20040924","정연"
"00174129","제일저축은행","024100","E","사업보고서 (2003.06)","20030929000187","제일저축은행","20030929","연"
"00174129","제일저축은행","024100","E","사업보고서 (2002.06)","20020927000302","제일저축은행","20020928","연"
"00174129","제일저축은행","024100","E","[첨부추가]사업보고서 (2001.06)","20010928000027","제일저축은행","20010928","연"
"00174129","제일저축은행","024100","E","[첨부추가]사업보고서 (2000.06)","20000927000068","제일저축은행","20000927","연"
"00174129","제일저축은행","024100","E","사업보고서 (1998.06)","19990921000001","제일저축은행","19990921","연"
