"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00191108","엘앤씨피","015390","E","사업보고서 (2010.12)","20110331003068","엘앤씨피","20110331",""
"00191108","엘앤씨피","015390","E","사업보고서 (2009.12)","20100331002308","엘앤씨피","20100331",""
"00191108","엘앤씨피","015390","E","[첨부추가]사업보고서 (2008.12)","20090331003224","엘앤씨피","20090331",""
"00191108","엘앤씨피","015390","E","사업보고서 (2007.12)","20080331000231","엘앤씨피","20080331",""
"00191108","엘앤씨피","015390","E","사업보고서 (2006.12)","20070330001824","엘앤씨피","20070330",""
"00191108","엘앤씨피","015390","E","사업보고서 (2005.12)","20060331001988","엘앤씨피","20060331",""
"00191108","엘앤씨피","015390","E","사업보고서 (2004.12)","20050331000575","엘앤씨피","20050331",""
"00191108","엘앤씨피","015390","E","[기재정정]사업보고서 (2003.12)","20040622000226","엘앤씨피","20040622",""
"00191108","엘앤씨피","015390","E","[기재정정]사업보고서 (2003.12)","20040510001667","엘앤씨피","20040510","정"
"00191108","엘앤씨피","015390","E","사업보고서 (2003.12)","20040330001662","엘앤씨피","20040330","정"
"00191108","엘앤씨피","015390","E","사업보고서 (2002.12)","20030329000219","엘앤씨피","20030329",""
"00191108","엘앤씨피","015390","E","사업보고서 (2001.12)","20020330000775","엘앤씨피","20020330",""
