"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00173333","현대DSF","016510","E","사업보고서 (2010.12)","20110331002881","현대DSF","20110331",""
"00173333","현대DSF","016510","E","사업보고서 (2009.12)","20100330000815","현대DSF","20100330",""
"00173333","현대DSF","016510","E","사업보고서 (2008.12)","20090331000547","현대DSF","20090331",""
"00173333","현대DSF","016510","E","사업보고서 (2007.12)","20080331000993","현대DSF","20080331",""
"00173333","현대DSF","016510","E","사업보고서 (2006.12)","20070330001129","현대DSF","20070330",""
"00173333","현대DSF","016510","E","사업보고서 (2005.12)","20060330000885","현대DSF","20060330",""
"00173333","현대DSF","016510","E","사업보고서 (2004.12)","20050330000550","현대DSF","20050330",""
"00173333","현대DSF","016510","E","[기재정정]사업보고서 (2003.12)","20040512000215","현대DSF","20040512",""
"00173333","현대DSF","016510","E","사업보고서 (2003.12)","20040330001245","현대DSF","20040330","정"
"00173333","현대DSF","016510","E","사업보고서 (2002.12)","20030329000621","현대DSF","20030331",""
"00173333","현대DSF","016510","E","사업보고서 (2001.12)","20020330000587","현대DSF","20020330",""
"00173333","현대DSF","016510","E","사업보고서 (2000.12)","20010330000518","현대DSF","20010330",""
"00173333","현대DSF","016510","E","사업보고서 (1999.12)","20000330000270","현대DSF","20000330",""
"00173333","현대DSF","016510","E","[기재정정]사업보고서 (1998.12)","19990610000003","현대DSF","19990610",""
"00173333","현대DSF","016510","E","사업보고서 (1998.12)","19990322000008","현대DSF","19990322","정"
