"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00246189","제이에스","037110","E","사업보고서 (2009.12)","20100331000634","제이에스","20100331",""
"00246189","제이에스","037110","E","사업보고서 (2008.12)","20090331001849","제이에스","20090331",""
"00246189","제이에스","037110","E","[기재정정]사업보고서 (2007.12)","20080410002206","제이에스","20080410",""
"00246189","제이에스","037110","E","사업보고서 (2007.12)","20080331003127","제이에스","20080331","정"
"00246189","제이에스","037110","E","사업보고서 (2006.12)","20070216000160","제이에스","20070216",""
"00246189","제이에스","037110","E","[기재정정]사업보고서 (2005.12)","20060502000434","제이에스","20060502",""
"00246189","제이에스","037110","E","사업보고서 (2005.12)","20060331002107","제이에스","20060331","정"
"00246189","제이에스","037110","E","사업보고서 (2004.12)","20050330000398","제이에스","20050330",""
"00246189","제이에스","037110","E","사업보고서 (2003.12)","20040330001920","제이에스","20040330",""
"00246189","제이에스","037110","E","사업보고서 (2002.12)","20030331001475","제이에스","20030331",""
"00246189","제이에스","037110","E","사업보고서 (2001.12)","20020401000033","제이에스","20020401",""
"00246189","제이에스","037110","E","사업보고서 (2000.12)","20010330001486","제이에스","20010331",""
