"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00167378","희훈디앤지","019640","E","사업보고서 (2010.12)","20110331000344","희훈디앤지","20110331",""
"00167378","희훈디앤지","019640","E","사업보고서 (2009.12)","20100331002928","희훈디앤지","20100331",""
"00167378","희훈디앤지","019640","E","사업보고서 (2008.12)","20090410001343","희훈디앤지","20090410",""
"00167378","희훈디앤지","019640","E","사업보고서 (2007.12)","20080328000501","희훈디앤지","20080328",""
"00167378","희훈디앤지","019640","E","[첨부추가]사업보고서 (2006.12)","20070322000009","희훈디앤지","20070322","정"
"00167378","희훈디앤지","019640","E","[기재정정]사업보고서 (2005.12)","20070405000843","희훈디앤지","20070405",""
"00167378","희훈디앤지","019640","E","[기재정정]사업보고서 (2006.12)","20070402001280","희훈디앤지","20070402",""
"00167378","희훈디앤지","019640","E","[기재정정]사업보고서 (2006.12)","20070330000638","희훈디앤지","20070330","정"
"00167378","희훈디앤지","019640","E","사업보고서 (2005.12)","20060327000070","희훈디앤지","20060327","정"
"00167378","희훈디앤지","019640","E","[첨부추가]사업보고서 (2004.12)","20050330000174","희훈디앤지","20050330","정"
"00167378","희훈디앤지","019640","E","[기재정정]사업보고서 (2004.12)","20050428000316","희훈디앤지","20050428",""
"00167378","희훈디앤지","019640","E","[기재정정]사업보고서 (2003.12)","20040527000036","희훈디앤지","20040527",""
"00167378","희훈디앤지","019640","E","[기재정정]사업보고서 (2003.12)","20040513000652","희훈디앤지","20040513","정"
"00167378","희훈디앤지","019640","E","[기재정정]사업보고서 (2003.12)","20040510000262","희훈디앤지","20040510","정"
"00167378","희훈디앤지","019640","E","사업보고서 (2003.12)","20040329000484","희훈디앤지","20040329","정"
"00167378","희훈디앤지","019640","E","사업보고서 (2002.12)","20030328001040","희훈디앤지","20030328",""
"00167378","희훈디앤지","019640","E","사업보고서 (2001.12)","20020330000198","희훈디앤지","20020330",""
"00167378","희훈디앤지","019640","E","사업보고서 (2000.12)","20010330000188","희훈디앤지","20010330",""
"00167378","희훈디앤지","019640","E","사업보고서 (1999.12)","20000329000335","희훈디앤지","20000329",""
