"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00107923","남한제지","001950","E","사업보고서 (2008.06)","20080929000299","남한제지","20080929",""
"00107923","남한제지","001950","E","사업보고서 (2007.06)","20070917000013","남한제지","20070917",""
"00107923","남한제지","001950","E","사업보고서 (2006.06)","20060928000189","남한제지","20060928",""
"00107923","남한제지","001950","E","사업보고서 (2005.06)","20050928000071","남한제지","20050928",""
"00107923","남한제지","001950","E","사업보고서 (2004.06)","20040924000262","남한제지","20040924",""
"00107923","남한제지","001950","E","[기재정정]사업보고서 (2003.06)","20040527000104","남한제지","20040527",""
"00107923","남한제지","001950","E","사업보고서 (2003.06)","20030926000084","남한제지","20030926","정"
"00107923","남한제지","001950","E","사업보고서 (2002.06)","20020927000265","남한제지","20020927",""
"00107923","남한제지","001950","E","사업보고서 (2001.06)","20010928000061","남한제지","20010928",""
"00107923","남한제지","001950","E","[첨부추가]사업보고서 (2000.06)","20000928000134","남한제지","20000928",""
"00107923","남한제지","001950","E","사업보고서 (2000.06)","20000928000133","남한제지","20000928",""
"00107923","남한제지","001950","E","사업보고서 (1998.06)","19990927000009","남한제지","19990927",""
