"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00200761","중앙디자인","030030","E","사업보고서 (2010.12)","20110331003174","중앙디자인","20110331",""
"00200761","중앙디자인","030030","E","[첨부추가]사업보고서 (2009.12)","20100331001697","중앙디자인","20100331","연"
"00200761","중앙디자인","030030","E","[첨부추가]사업보고서 (2008.12)","20090331001708","중앙디자인","20090331","연"
"00200761","중앙디자인","030030","E","[첨부추가]사업보고서 (2007.12)","20080331001022","중앙디자인","20080331","연"
"00200761","중앙디자인","030030","E","[첨부추가]사업보고서 (2006.12)","20070330002138","중앙디자인","20070330","연"
"00200761","중앙디자인","030030","E","[첨부추가]사업보고서 (2005.12)","20060330001283","중앙디자인","20060330","정"
"00200761","중앙디자인","030030","E","[기재정정]사업보고서 (2005.12)","20060424000254","중앙디자인","20060424",""
"00200761","중앙디자인","030030","E","사업보고서 (2004.12)","20050331001065","중앙디자인","20050331",""
"00200761","중앙디자인","030030","E","[기재정정]사업보고서 (2003.12)","20040519000278","중앙디자인","20040520",""
"00200761","중앙디자인","030030","E","[기재정정]사업보고서 (2003.12)","20040331000820","중앙디자인","20040331","정"
"00200761","중앙디자인","030030","E","사업보고서 (2003.12)","20040330002343","중앙디자인","20040330","정"
"00200761","중앙디자인","030030","E","사업보고서 (2002.12)","20030328001089","중앙디자인","20030328",""
"00200761","중앙디자인","030030","E","사업보고서 (2001.12)","20020328000926","중앙디자인","20020329",""
