,corp_code,corp_name,stock_code,modify_date
0,00814166,우신기업, ,20170630
0,00662323,신성유통, ,20170630
0,00820167,카이윈홀딩스, ,20170630
0,00816401,티엔에스개발, ,20170630
0,00660486,신한골프, ,20170630
0,00609360,월드전자기술, ,20170630
0,00532642,혼마우성, ,20170630
0,00518457,대명건설, ,20170630
0,00527455,용천, ,20170630
0,00787808,서울투자자문, ,20170630
0,00103325,고제,002540,20170630
0,00161639,메리츠종합금융,012420,20170630
0,00630847,신우제오차부동산개발, ,20170630
0,00483957,프라도관광호텔, ,20170630
0,00374136,아바타엔터프라이즈, ,20170630
0,00818232,디와이쉽핑, ,20170630
0,00767080,코마린리소스, ,20170630
0,00613026,아시켐코리아, ,20170630
0,00688482,테루스, ,20170630
0,00665144,투나웨딩컨벤션, ,20170630
0,00650470,하남위브프로젝트, ,20170630
0,00792943,랜드마크필코, ,20170630
0,00533085,임동, ,20170630
0,00472863,디앤아이, ,20170630
0,00825551,티이씨제일차유동화전문유한회사, ,20170630
0,00442516,리앤리에셋, ,20170630
0,00789587,드림허브제일차유동화전문유한회사, ,20170630
0,00800136,송산이산단유동화전문유한회사, ,20170630
0,00211271,제넥셀세인,034660,20170630
0,00388272,쓰리디월드,065340,20170630
0,00504409,씨제이헬로비전해운대기장방송, ,20170630
0,00825986,제이엠생명과학, ,20170630
0,00625438,우리종합건설, ,20170630
0,00689870,앵커씨티, ,20170630
0,00771986,인브릭스, ,20170630
0,00255886,엠알씨, ,20170630
0,00306445,나래무역, ,20170630
0,00635259,일본아시아투자, ,20170630
0,00686606,대광건설, ,20170630
0,00781187,지아이씨, ,20170630
0,00680596,순성협동화사업, ,20170630
0,00818001,코너지, ,20170630
0,00817695,뉴서울레저, ,20170630
0,00196291,그린앤블루, ,20170630
0,00814458,다물, ,20170630
0,00820972,피엔피코리아글로벌, ,20170630
0,00767512,명성이엔지, ,20170630
0,00814254,명성단조, ,20170630
0,00834072,캄파크, ,20170630
0,00848792,공신앤에치, ,20170630
0,00610214,지제이개발, ,20170630
0,00835549,리딩성남제사차, ,20170630
0,00871365,삼록건설, ,20170630
0,00835530,코스모홀딩스코리아, ,20170630
0,00481339,금은산업개발, ,20170630
0,00872300,카이스아트, ,20170630
0,00834364,유심기업, ,20170630
0,00237181,한진주택, ,20170630
0,00835017,우리엔에이디앤씨, ,20170630
0,00835460,플러스빌리지, ,20170630
0,00487573,에스아이디하우징, ,20170630
0,00865610,이에스에스케이, ,20170630
0,00853086,에스씨아시안어포튜니티펀드엘피, ,20170630
0,00635231,광장유진마젤란, ,20170630
0,00493352,유니트론, ,20170630
0,00431079,랍코리아, ,20170630
0,00264796,스톰이앤에프,043680,20170630
0,00763020,미래로해운, ,20170630
0,00832533,경인개발, ,20170630
0,00816094,오성상사, ,20170630
0,00832843,유앤제일차유동화전문유한회사, ,20170630
0,00832320,첨단엔프라, ,20170630
0,00838379,남도토피아, ,20170630
0,00648165,여만캐피탈매니지먼트피티이리미티드, ,20170630
0,00506267,우림회계법인, ,20170630
0,00843423,이차이나로열티제이차, ,20170630
0,00862765,씨에스엘, ,20170630
0,00596534,우리담배, ,20170630
0,00816003,제이투자개발, ,20170630
0,00842372,토마토2제일차유동화전문유한회사, ,20170630
0,00548227,농협중앙회제구차유동화전문유한회사, ,20170630
0,00643984,농협중앙회제십오차유동화전문유한회사, ,20170630
0,00837088,비펀, ,20170630
0,00832667,금석개발, ,20170630
0,00572233,백명건설, ,20170630
0,00834461,신광아이앤디, ,20170630
0,00830517,뱅커스앤트레이더스투자자문, ,20170630
0,00845096,케이제이제이차유동화전문유한회사, ,20170630
0,00845139,생각대로티제삼차유동화전문유한회사, ,20170630
0,00444189,한승, ,20170630
0,00871204,한국이엑쓰이테크놀로지, ,20170630
0,00534400,금광에스앤씨, ,20170630
0,00560344,엠에스정밀, ,20170630
0,00134909,소예,035010,20170630
0,00417893,수지, ,20170630
0,00676876,문주디엔씨, ,20170630
0,00876856,에프앤씨, ,20170630
0,00470953,게이트마켓, ,20170630
0,00688385,디케이이엔씨, ,20170630
0,00807096,카자호드리고제일차, ,20170630
0,00468806,티유미디어, ,20170630
0,00687137,지오바인, ,20170630
0,00647999,트윈와인, ,20170630
0,00800437,두산인터내셔널코리아, ,20170630
0,00417246,로케뜨코리아, ,20170630
0,00247920,디에스, ,20170630
0,00531041,대덕씨앤디, ,20170630
0,00835691,아주산업, ,20170630
0,00835619,좋은사람들스마트랩, ,20170630
0,00564915,오리엔트중공업, ,20170630
0,00874201,오성주택건설, ,20170630
0,00624077,조양테크, ,20170630
0,00769176,리얼티개발경영연구원, ,20170630
0,00564298,케이디비밸류제일호사모투자전문회사, ,20170630
0,00838704,케이큐코리아, ,20170630
0,00817491,신흥이앤씨, ,20170630
0,00622361,세경, ,20170630
0,00104096,삼성광주전자, ,20170630
0,00365095,모아건설산업, ,20170630
0,00561714,선광하이텍, ,20170630
0,00310271,KBS인터넷, ,20170630
0,00813680,제이앤에스시티, ,20170630
0,00525572,제이.비.에스, ,20170630
0,00766735,발리비아스뿌띠코리아, ,20170630
0,00833374,오션식스, ,20170630
0,00876661,윈스타테크, ,20170630
0,00863180,신풍페이퍼몰, ,20170630
0,00485016,피에스건설엔지니어링, ,20170630
0,00680921,아트테크, ,20170630
0,00491196,제일엑세스, ,20170630
0,00573010,광우티앤씨, ,20170630
0,00576813,우림퍼시픽브릿지홀딩스, ,20170630
0,00355858,서원, ,20170630
0,00501165,씨에이치비엔피엘제이천사의일차유동화전문유한회사, ,20170630
0,00807643,동부익스프레스제이차유동화전문유한회사, ,20170630
0,00595289,대우감삼푸르지오제이차, ,20170630
0,00181590,서진중공업, ,20170630
0,00637363,드림시티, ,20170630
0,00589118,에니텍시스, ,20170630
0,00662305,보라존, ,20170630
0,00806486,만인, ,20170630
0,00808864,운주산업개발, ,20170630
0,00835336,보아텍, ,20170630
0,00876005,유니슨이앤씨, ,20170630
0,00220710,화진실업, ,20170630
0,00481755,디앤디홀딩스, ,20170630
0,00451417,북악빌리지, ,20170630
0,00236368,엠엔에프씨,048640,20170630
0,00449014,나라썸, ,20170630
0,00821360,청우림종합건설, ,20170630
0,00621283,아시안트레딩, ,20170630
0,00691583,삼원렌탈, ,20170630
0,00764481,투제이레저, ,20170630
0,00660981,제이앤에스컨설팅, ,20170630
0,00492405,코지하우스, ,20170630
0,00684547,하이트맥주,103150,20170630
0,00893011,보람엔터테인먼트, ,20170630
0,00894214,쌍마, ,20170630
0,00694094,알에스테크, ,20170630
0,00489890,에스피홀딩스, ,20170630
0,00870579,바일테크놀러지, ,20170630
0,00663818,그라쉐, ,20170630
0,00497543,남선산업, ,20170630
0,00879604,퓨처웨어, ,20170630
0,00833912,엠제이테크, ,20170630
0,00883838,인피니티투자, ,20170630
0,00895550,유일씨스템즈, ,20170630
0,00485186,세일씨앤씨, ,20170630
0,00863302,한국낚시채널, ,20170630
0,00890193,제이더블유인베스트먼트, ,20170630
0,00767822,산보산업, ,20170630
0,00515575,디딤돌, ,20170630
0,00887162,신아알앤에스, ,20170630
0,00658375,알피온, ,20170630
0,00685157,에스비리모티브, ,20170630
0,00807111,태산에프앤씨, ,20170630
0,00666134,태산산업, ,20170630
0,00895532,임파크, ,20170630
0,00894153,진호, ,20170630
0,00866813,세경산업, ,20170630
0,00865212,세경개발, ,20170630
0,00889203,한국씨앤씨비즈니스, ,20170630
0,00767211,그린공영프로퍼티인베스트먼트, ,20170630
0,00499736,한국LPG, ,20170630
0,00563192,프론티어에코, ,20170630
0,00880503,KBS한국방송, ,20170630
0,00251385,보광티에스,066690,20170630
0,00262682,아인스엠앤엠,040740,20170630
0,00443366,삼호철강, ,20170630
0,00638803,동방종합상조, ,20170630
0,00659897,산양금속, ,20170630
0,00869023,희승, ,20170630
0,00906829,지엠엠유동화전문유한회사, ,20170630
0,00843441,마이더스제삼차, ,20170630
0,00907554,코리아에듀케이션홀딩스, ,20170630
0,00922641,로코모티브, ,20170630
0,00361503,일정코포레이션, ,20170630
0,00761730,갤러리리니에, ,20170630
0,00911070,젠콤, ,20170630
0,00679271,범일인더스트리, ,20170630
0,00567435,작은거인, ,20170630
0,00875954,씨제이스틸, ,20170630
0,00591690,유니온시스템, ,20170630
0,00917807,삼우시엔지, ,20170630
0,00769219,코리아퍼시픽08호선박투자회사, ,20170630
0,00769237,코리아퍼시픽09호선박투자회사, ,20170630
0,00769255,코리아퍼시픽10호선박투자회사, ,20170630
0,00891411,티비에이, ,20170630
0,00875918,비바메디, ,20170630
0,00786526,일신이엔씨, ,20170630
0,00765189,호순, ,20170630
0,00892632,제로하우스, ,20170630
0,00892492,에스앤에스마린, ,20170630
0,00891299,코클리어코리아, ,20170630
0,00892438,한국한방, ,20170630
0,00590859,시몬느엔씨, ,20170630
0,00676168,에이피씨, ,20170630
0,00915553,대화앤유, ,20170630
0,00351728,퀄리플로나라테크, ,20170630
0,00569965,페넌트, ,20170630
0,00917870,와코, ,20170630
0,00838944,블루스포츠, ,20170630
0,00899343,HendersonGlobalInvestorsLimited, ,20170630
0,00865629,아텍산업, ,20170630
0,00885678,제이스, ,20170630
0,00164414,이랜드, ,20170630
0,00693040,아리클래식, ,20170630
0,00646820,에스피워터조이제이차, ,20170630
0,00646811,에스피워터조이제일차, ,20170630
0,00907606,프리비아제삼차유동화전문유한회사, ,20170630
0,00907633,"OrchidAsiaVGP,Limited", ,20170630
0,00414717,이엑스이씨엔티, ,20170630
0,00908438,이디에스컴퍼니, ,20170630
0,00657279,한서마이크론, ,20170630
0,00415637,파이낸스그룹텐, ,20170630
0,00814102,엔디에프, ,20170630
0,00877907,휴앤라이프, ,20170630
0,00626613,씨티플러스, ,20170630
0,00365828,대한금속, ,20170630
0,00662998,한일무역, ,20170630
0,00788782,스마일파트너스, ,20170630
0,00146393,일신토건, ,20170630
0,00916808,코스모, ,20170630
0,00812645,이미지앤머터리얼스, ,20170630
0,00582850,아이캡외국환중개, ,20170630
0,00660103,에이엠이앤씨, ,20170630
0,00547237,모닝랜드, ,20170630
0,00926115,검단파이프, ,20170630
0,00872018,코아아이에스, ,20170630
0,00940328,대유아이앤디, ,20170630
0,00973159,다솜하우징, ,20170630
0,00535162,비에이치코퍼레이션, ,20170630
0,00762410,삼현씨앤에스, ,20170630
0,00943875,광주자원환경, ,20170630
0,00893394,마포미트, ,20170630
0,00254106,SKC&C, ,20170630
0,00933993,태룡친환경무공해세제, ,20170630
0,00668497,에니웍스, ,20170630
0,00971887,광일아이리스, ,20170630
0,00571058,엠앤브이, ,20170630
0,00970815,씨맥, ,20170630
0,00771393,씨엔엔글로벌, ,20170630
0,00933373,상수허브랜드, ,20170630
0,00366951,리호, ,20170630
0,00178028,대한실업, ,20170630
0,00961048,첼린저제이십일차유동화전문유한회사, ,20170630
0,00810416,덕호건설, ,20170630
0,00806264,삼익실업유한공사, ,20170630
0,00949204,다이나소스홀딩스, ,20170630
0,00690876,광주싸이더스씨앤아이, ,20170630
0,00770163,옴니버스인베스트먼트, ,20170630
0,00677422,에스지에스, ,20170630
0,00568391,수광종합건설, ,20170630
0,00373085,선진일렉트로닉스, ,20170630
0,00676894,월드디앤씨, ,20170630
0,00768867,콜롬부스인베스트먼트, ,20170630
0,00563129,에버빌리조트, ,20170630
0,00630023,케이투주택건설, ,20170630
0,00689560,엠이에스테크, ,20170630
0,00695020,모건디자인, ,20170630
0,00624615,나우, ,20170630
0,00603056,코리아본뱅크, ,20170630
0,00570350,송강건업, ,20170630
0,00443205,씨엠비동대전, ,20170630
0,00674939,세웅해양플랜트, ,20170630
0,00485803,백송물산, ,20170630
0,00412418,큐릭스대구방송, ,20170630
0,00453868,화성포장산업, ,20170630
0,00569381,성우효광, ,20170630
0,00627913,동아유리창호, ,20170630
0,00663605,죽림산업개발, ,20170630
0,00692573,인터웍스코리아, ,20170630
0,00554316,코리아아일제일차유동화전문유한회사, ,20170630
0,00776875,퍼스트에이스폴딩스, ,20170630
0,00773160,에이피지, ,20170630
0,00529329,브라이트해운, ,20170630
0,00554547,진보철강, ,20170630
0,00633747,현진구미엠파이어, ,20170630
0,00605212,대부이엠, ,20170630
0,00690520,엘케이씨건설, ,20170630
0,00697091,진솔산업개발, ,20170630
0,00573436,미스터피자, ,20170630
0,00773762,우리토마토제일차유동화전문유한회사, ,20170630
0,00773771,우리에이치비제이차유동화전문유한회사, ,20170630
0,00773805,그리곤엔터테인먼트, ,20170630
0,00773869,젯코리아에어라인, ,20170630
0,00562494,재영엠티에스, ,20170630
0,00564881,다우피앤디, ,20170630
0,00776927,지앤아이네트웍스, ,20170630
0,00633066,로프트코리아, ,20170630
0,00528898,미래와사랑, ,20170630
0,00453646,한국케이블티브이모두방송, ,20170630
0,00580250,희망산업, ,20170630
0,00365077,유신쥬얼리, ,20170630
0,00558206,트레이스, ,20170630
0,00763066,헤이든건설, ,20170630
0,00809942,제주도민일보, ,20170630
0,00799265,골든캐틀, ,20170630
0,00799399,라피앙스, ,20170630
0,00637442,이글사모기업인수증권투자회사2호, ,20170630
0,00560201,미림하우징, ,20170630
0,00661403,에큐피드, ,20170630
0,00574523,디에스앤글로칼, ,20170630
0,00785369,라성, ,20170630
0,00678856,카멜, ,20170630
0,00788533,파생상품시장본부, ,20170630
0,00788542,채권시장, ,20170630
0,00791546,베리타스파트너스, ,20170630
0,00822907,마벨러스, ,20170630
0,00823562,탑알앤디, ,20170630
0,00822794,월드이엔지, ,20170630
0,00277514,현재정보, ,20170630
0,00594776,농협중앙회제십이차유동화전문유한회사, ,20170630
0,00827443,퍼스트어메리칸권원보험, ,20170630
0,00768715,금화종묘, ,20170630
0,00659611,송백, ,20170630
0,00565349,에이취에이건설, ,20170630
0,00697897,엔에스리더스제일차, ,20170630
0,00830508,현대제철제이차유동화전문, ,20170630
0,00436418,동광문화인쇄, ,20170630
0,00659888,우전, ,20170630
0,00769477,엠엠에스케이, ,20170630
0,00263928,형신기업, ,20170630
0,00567727,우진무역개발, ,20170630
0,00544179,델타테크닉스, ,20170630
0,00814078,웰하우스, ,20170630
0,00788296,아이엘리베이터, ,20170630
0,00799760,아이루미, ,20170630
0,00234555,씨엔씨엔터프라이즈,038420,20170630
0,00822697,약동기업, ,20170630
0,00648749,장흥다이너스티, ,20170630
0,00457819,애니씨티투, ,20170630
0,00822916,리딩밸류제1호기업인수목적, ,20170630
0,00480464,유청철강공업, ,20170630
0,00826231,새론씨앤이, ,20170630
0,00826310,지엔뷰, ,20170630
0,00534969,공진주택, ,20170630
0,00548810,포스타전기, ,20170630
0,00649702,청진지엘제일차, ,20170630
0,00788162,한강숲제일차, ,20170630
0,00788171,한강숲제이차, ,20170630
0,00788180,한강숲제삼차, ,20170630
0,00507257,아이알디,084810,20170630
0,00786386,서울특별시여성능력개발원, ,20170630
0,00394088,블루원유동화전문유한회사, ,20170630
0,00665685,트랜디카, ,20170630
0,00607450,태진이오텍, ,20170630
0,00138525,아남인스트루먼트, ,20170630
0,00611648,고산건설, ,20170630
0,00761554,진명엔지니어링건축사사무소, ,20170630
0,00697499,이투스, ,20170630
0,00820273,마일스톤, ,20170630
0,00678713,프로지엠, ,20170630
0,00669821,광동철강, ,20170630
0,00670687,케이엘에스, ,20170630
0,00808013,케이티이노츠, ,20170630
0,00532305,쎄븐산업개발, ,20170630
0,00671011,뉴웨이디앤씨, ,20170630
0,00607858,지노시스템, ,20170630
0,00336862,미쓰비시상사, ,20170630
0,00784193,지엘이엔씨, ,20170630
0,00807528,에이치에스엠앤에이, ,20170630
0,00768007,함평태양광발전소, ,20170630
0,00818560,삼호로지스, ,20170630
0,00630014,앤재이전자, ,20170630
0,00673019,한국쏠렉에너지, ,20170630
0,00620789,정주씨앤드이, ,20170630
0,00493529,아이엠픽쳐스, ,20170630
0,00619659,가이드건설, ,20170630
0,00806361,미강엔지니어링, ,20170630
0,00548014,그린로지스틱스, ,20170630
0,00417963,바이나믹,067850,20170630
0,00823678,봉화솔라테크, ,20170630
0,00825427,알레낙스, ,20170630
0,00614663,유로신재중공업, ,20170630
0,00519401,씨티앤티, ,20170630
0,00638511,송전종합건설, ,20170630
0,00498597,솔연씨엔디, ,20170630
0,00689931,풍림강업, ,20170630
0,00656562,백송강재, ,20170630
0,00416584,조은닷컴, ,20170630
0,00526933,엔에이치엔게임스, ,20170630
0,00784494,케이피이엔, ,20170630
0,00577557,협진상사, ,20170630
0,00640303,현대이엔씨, ,20170630
0,00678926,에스에스이앤시, ,20170630
0,00874609,드림씨앤디, ,20170630
0,00511825,조은아이엔디, ,20170630
0,00801472,앤디애드, ,20170630
0,00515326,클레릿지파트너스, ,20170630
0,00606442,좋은콘서트, ,20170630
0,00296315,경인운하, ,20170630
0,00805247,뉴해피니스제칠차, ,20170630
0,00626233,명승종합목재, ,20170630
0,00867362,이에스산업개발, ,20170630
0,00833514,대성샤링공업, ,20170630
0,00834036,방태산업, ,20170630
0,00834595,동일강업, ,20170630
0,00516015,화신금속, ,20170630
0,00576549,팝콘컴퍼니, ,20170630
0,00836788,성우아이유통, ,20170630
0,00567480,강원네트웍스, ,20170630
0,00640853,풍성개발, ,20170630
0,00151997,도민상호저축은행, ,20170630
0,00843557,와동디엔씨, ,20170630
0,00838874,스터링테크, ,20170630
0,00820875,와이제이푸드, ,20170630
0,00831914,우리캐피탈오토제십오차유동화전문유한회사, ,20170630
0,00768025,삼우프로펠러, ,20170630
0,00836317,영존아이앤씨, ,20170630
0,00604860,명원테크, ,20170630
0,00631013,한신리얼에셋, ,20170630
0,00809526,다이섹, ,20170630
0,00866327,두레커뮤니케이션, ,20170630
0,00866345,아이앤아이플러스, ,20170630
0,00452276,코퍼스트, ,20170630
0,00671020,가평개발, ,20170630
0,00421540,디케이티.엠.아이, ,20170630
0,00409654,크레신산업, ,20170630
0,00813538,신성피.아이.이, ,20170630
0,00835239,피오디엔터, ,20170630
0,00492812,제일산업개발, ,20170630
0,00689393,세진정밀, ,20170630
0,00285249,모건스탠리인베스트먼트매니지먼트컴퍼니, ,20170630
0,00360665,프레제니우스메디칼코리아, ,20170630
0,00351685,글로벌테크, ,20170630
0,00858300,청광산업개발, ,20170630
0,00688923,정자스타, ,20170630
0,00482125,한라, ,20170630
0,00869421,대전아쿠아월드, ,20170630
0,00530097,정명씨앤디, ,20170630
0,00640011,동아이엔지, ,20170630
0,00764658,동아중공업, ,20170630
0,00875264,중앙미디어네트워크, ,20170630
0,00672755,실파인, ,20170630
0,00445294,민일건설, ,20170630
0,00569424,엔와이테크, ,20170630
0,00204235,한독옵텍, ,20170630
0,00810063,케이티하이텔솔루션, ,20170630
0,00669317,동양메카트릭스, ,20170630
0,00678333,강림건설, ,20170630
0,00861535,이지크리스탈, ,20170630
0,00806103,복대동어울림, ,20170630
0,00810920,경동피.오.에이, ,20170630
0,00845430,에이스오토인베스트제팔차유동화전문유한회사, ,20170630
0,00857833,미래개발전문자기관리부동산투자회사, ,20170630
0,00487069,트라이던트앤파트너스, ,20170630
0,00872009,세진마리타임, ,20170630
0,00536073,삼두, ,20170630
0,00286886,대풍건설, ,20170630
0,00876236,동경창호, ,20170630
0,00621089,우전자원개발, ,20170630
0,00492548,담양온천, ,20170630
0,00487494,용우상사, ,20170630
0,00634676,이노라임, ,20170630
0,00869537,정원플래닝, ,20170630
0,00181077,한울종합건설, ,20170630
0,00531722,스파트리빌리조트, ,20170630
0,00762182,만우산업개발, ,20170630
0,00231725,노보자임스코리아, ,20170630
0,00799229,시흥동랜드마크제삼차, ,20170630
0,00694368,그레이스어소시에이츠, ,20170630
0,00787172,나무이쿼티, ,20170630
0,00863977,대흥디앤씨, ,20170630
0,00864815,레드우드디앤씨, ,20170630
0,00643133,뉴이에스산업개발, ,20170630
0,00832579,스탠다드챠타드프라이빗에쿼티리미티드, ,20170630
0,00602826,효원, ,20170630
0,00404783,코리아원, ,20170630
0,00232681,남문기공, ,20170630
0,00533517,태양전업공사, ,20170630
0,00613211,태영레저상주, ,20170630
0,00693855,태진중공업, ,20170630
0,00833037,골든아이비, ,20170630
0,00808749,안암모터스, ,20170630
0,00666824,유스텍, ,20170630
0,00819693,제스솔라, ,20170630
0,00849171,유카인터내셔날, ,20170630
0,00543523,코크렙제7호위탁관리부동산투자회사,086720,20170630
0,00300566,엔빅스,054170,20170630
0,00642152,그랜드팟이천팔, ,20170630
0,00860828,동양케이블정보통신, ,20170630
0,00176437,롯데제약, ,20170630
0,00643735,욱토개발, ,20170630
0,00619312,레이크파크, ,20170630
0,00769565,만수건설, ,20170630
0,00846217,메이던스, ,20170630
0,00846235,플라티노, ,20170630
0,00846244,씨에스디, ,20170630
0,00851255,청인에프엔에스, ,20170630
0,00590017,쎄라그린, ,20170630
0,00617660,케이디에스인텍, ,20170630
0,00784582,판교피에프브이, ,20170630
0,00840824,에이알, ,20170630
0,00572066,메리트씨앤디, ,20170630
0,00906485,하이웨이스타, ,20170630
0,00619589,청호레저, ,20170630
0,00763455,천일솔라파트, ,20170630
0,00882909,디큐브월드스트리트푸드, ,20170630
0,00692917,동남리젠시, ,20170630
0,00618845,비엔에프, ,20170630
0,00910433,삼호실업, ,20170630
0,00764199,태영정공, ,20170630
0,00238126,동원건설, ,20170630
0,00130833,서울세라믹스, ,20170630
0,00126991,삼양정수, ,20170630
0,00571456,신안월드, ,20170630
0,00462839,아크사모혼합형일호펀드, ,20170630
0,00391090,새마을금고중앙회, ,20170630
0,00196486,욱일팔래스유통, ,20170630
0,00247744,금강포스템, ,20170630
0,00769200,함양제강, ,20170630
0,00697903,파주캐슬제일차, ,20170630
0,00590114,태암개발, ,20170630
0,00814892,센트럴시티, ,20170630
0,00925897,비앤에스네트웍스, ,20170630
0,00238038,세역산업, ,20170630
0,00525235,대우테크, ,20170630
0,00883892,에스케이에스엠, ,20170630
0,00883856,디에스반월제일차, ,20170630
0,00665065,성아아이엠, ,20170630
0,00923039,더케이교원나라, ,20170630
0,00814050,대성그린빌, ,20170630
0,00451684,세일세레스, ,20170630
0,00807652,발해농원, ,20170630
0,00895541,도성종합건설, ,20170630
0,00918684,패스트퓨처브랜즈, ,20170630
0,00690159,썬레이에너지, ,20170630
0,00920670,웰스엔지니어링, ,20170630
0,00825199,도시바스토리지디바이스코리아, ,20170630
0,00412083,삼정제강, ,20170630
0,00662794,이레코, ,20170630
0,00834531,오광기업, ,20170630
0,00366924,에프엔에프, ,20170630
0,00617439,휴먼플렉스, ,20170630
0,00347503,동신기술개발, ,20170630
0,00878854,엠앤엘, ,20170630
0,00878766,퓨처라인, ,20170630
0,00808059,우주케이에프씨, ,20170630
0,00883908,해운대지팝제일차, ,20170630
0,00863083,크레딧투어제칠차, ,20170630
0,00843380,마이더스제이차, ,20170630
0,00696870,디에스스틸랜드, ,20170630
0,00217974,알스톰트랜스포트코리아, ,20170630
0,00686217,양덕제일차, ,20170630
0,00434146,디엠산업개발, ,20170630
0,00581967,동림, ,20170630
0,00820884,넥시움, ,20170630
0,00562917,선진, ,20170630
0,00916330,마이티에셋대부, ,20170630
0,00892225,사일온천, ,20170630
0,00891730,동부이앰씨, ,20170630
0,00892863,"LEADINGSECURITIES,INC.", ,20170630
0,00907350,지티산업, ,20170630
0,00538479,브라운스톤제일차유동화전문유한회사, ,20170630
0,00605364,우일가설, ,20170630
0,00924348,태융, ,20170630
0,00561501,자드건설, ,20170630
0,00563077,이시스디스트리뷰션, ,20170630
0,00829654,한국우드워드, ,20170630
0,00687243,으뜸기획, ,20170630
0,00893057,동일기연, ,20170630
0,00893251,웰텍이엔지, ,20170630
0,00784209,광양해운, ,20170630
0,00787288,승희건설, ,20170630
0,00663313,스피릿나인, ,20170630
0,00891396,파주도시개발, ,20170630
0,00582018,아시아지앤씨, ,20170630
0,00914305,동남아건설, ,20170630
0,00915386,두진, ,20170630
0,00882273,조인시스템, ,20170630
0,00485308,예화건설, ,20170630
0,00836575,컬리넌종합건설, ,20170630
0,00620053,양백개발, ,20170630
0,00882237,덕보, ,20170630
0,00299376,선팩테크,054010,20170630
0,00174323,제일이상호저축은행, ,20170630
0,00883458,후지츠프론테크, ,20170630
0,00915128,삼승화학, ,20170630
0,00612762,한일전자, ,20170630
0,00818463,코텍산업, ,20170630
0,00924889,화신투자, ,20170630
0,00560733,한솔씨엔비, ,20170630
0,00630096,오크우드투자자문, ,20170630
0,00764427,천논일차유동화전문유한회사, ,20170630
0,00651309,이안제십이차, ,20170630
0,00482833,티피씨코리아, ,20170630
0,00767202,카이저브로이, ,20170630
0,00761703,마이더스웹, ,20170630
0,00892395,대현에스티에스, ,20170630
0,00891606,모아나, ,20170630
0,00895480,피씨피엔터프라이즈, ,20170630
0,00919197,농업회사법인신안천일염, ,20170630
0,00972929,국민석유, ,20170630
0,00224381,두올상사, ,20170630
0,00763640,피앤피코리아, ,20170630
0,00816304,다솔스카이, ,20170630
0,00940692,디퍼이앤씨, ,20170630
0,00765444,이지스포츠, ,20170630
0,00577566,배티건설, ,20170630
0,00815484,캬라반이에스, ,20170630
0,00123231,보배, ,20170630
0,00617147,한양네비콤, ,20170630
0,00943927,경원중공업, ,20170630
0,00375904,브로드밴드디앤엠, ,20170630
0,00935052,아울디앤씨, ,20170630
0,00939678,유피에프제이차유동화전문유한회사, ,20170630
0,00617402,레드앤그린푸드, ,20170630
0,00972284,일광프라텍, ,20170630
0,00932639,나누리티비, ,20170630
0,00943228,현대레저개발, ,20170630
0,00819204,경동하이테크, ,20170630
0,00487306,씨앤엠개발, ,20170630
0,00566852,유성ENG, ,20170630
0,00339568,홍부기업, ,20170630
0,00574596,해솔도시, ,20170630
0,00107367,남성조선, ,20170630
0,00104139,광진주택, ,20170630
0,00664321,월드씨앤씨, ,20170630
0,00446327,엠씨텍, ,20170630
0,00112068,마이크로닉스,001190,20170630
0,00637664,유비닉스, ,20170630
0,00609388,버텍스, ,20170630
0,00495536,정우개발, ,20170630
0,00450180,광남산업, ,20170630
0,00579874,자이온하우징, ,20170630
0,00569983,태산디엔씨, ,20170630
0,00304614,형우인터내셔날, ,20170630
0,00524430,케이앤케이, ,20170630
0,00369408,코오롱패션, ,20170630
0,00482116,엔디엠, ,20170630
0,00115010,동남종합건설, ,20170630
0,00769811,트라이시스코리아포, ,20170630
0,00310767,동서인더스트리, ,20170630
0,00497224,휘선건설, ,20170630
0,00525536,팰리스, ,20170630
0,00655961,케이툴시스, ,20170630
0,00774549,클래식모드, ,20170630
0,00774567,쓰리제이, ,20170630
0,00257194,블루스톤디앤아이,033720,20170630
0,00536657,해인씨앤씨, ,20170630
0,00479510,열림실업, ,20170630
0,00779915,법무법인한결, ,20170630
0,00681407,스타웨이브, ,20170630
0,00295121,우정구구영일유동화전문유한회사, ,20170630
0,00397322,신명, ,20170630
0,00615893,호산건설, ,20170630
0,00605045,이아이디비, ,20170630
0,00147383,전일상호저축은행, ,20170630
0,00692616,디티피, ,20170630
0,00691592,좋은소식, ,20170630
0,00574116,신한국개발, ,20170630
0,00562971,성환건설, ,20170630
0,00614760,나이스메탈, ,20170630
0,00371537,다이너스티텔레콤, ,20170630
0,00521497,승일테크, ,20170630
0,00475842,"MatthewsInternationalCapitalManagement,LLC", ,20170630
0,00774132,그리니치투자자문, ,20170630
0,00112943,이낙반도체, ,20170630
0,00592431,케이쓰리케피탈, ,20170630
0,00786650,인베스트브라운유동화전문유한회사, ,20170630
0,00572020,넥스트개발, ,20170630
0,00254018,남대문상가, ,20170630
0,00622839,동성케멕스, ,20170630
0,00572376,피앤엠홀딩스, ,20170630
0,00585389,코데코건설, ,20170630
0,00683964,가람, ,20170630
0,00786207,코리아패트로륨, ,20170630
0,00789019,씨티엠유동화전문유한회사, ,20170630
0,00818083,대일산업, ,20170630
0,00786225,지사컨트리클럽, ,20170630
0,00405746,모엣헤네시코리아, ,20170630
0,00606965,에쿠노바홀딩스, ,20170630
