"corp_code","corp_name","stock_code","corp_cls","report_nm","rcept_no","flr_nm","rcept_dt","rm"
"00415877","흥원실업","","E","감사보고서 (2003.12)","20040407000326","해오름공인회계사감사반(제167호)","20040407",""
"00415877","흥원실업","","E","감사보고서 (2002.12)","20030408000211","해오름공인회계사감사반(제167호)","20030408",""
